DateTime,WindSpeed,Pressure,Temperature,Humidity,Sunlight,Power
2024-02-28 06:00:00,0.0,0.5959654218809332,0.21422323924586362,0.5272894721827105,0.0002081531004623043,0.04
2024-02-28 06:10:00,0.0,0.9933141163929411,0.3542897014632687,0.8802491188697509,0.0006977447846004492,0.1
2024-02-28 06:20:00,0.0,0.993351227506653,0.35294871092025853,0.8705291285994708,0.0026183429116786627,0.89
2024-02-28 06:30:00,0.0,0.9934733035385996,0.3534180576103121,0.8682891308417108,0.007403290810042868,5.08
2024-02-28 06:40:00,0.0,0.9935436193330008,0.3587820197823525,0.8684691306615309,0.012716469420875206,12.01
2024-02-28 06:50:00,0.03164376472574167,0.9936998766538925,0.3653752232854855,0.8677391313922609,0.02233838220530153,34.64
2024-02-28 07:00:00,0.007280866220082155,0.9938492977169953,0.377779385808329,0.8494591496905409,0.034450137587308104,97.19
2024-02-28 07:10:00,0.019602332130990417,0.9939948123470757,0.3904070467550074,0.8291891699808107,0.03607428240545101,68.57000000000001
2024-02-28 07:20:00,0.0,0.9940368065020653,0.39375952311253265,0.8248091743651907,0.04406180402803184,83.85
2024-02-28 07:30:00,0.019602332130990417,0.9941139585542556,0.4066553821678131,0.8076691915223307,0.0717488438736068,268.69
2024-02-28 07:40:00,0.019602332130990417,0.994140326977156,0.4466839498766646,0.7429092563470907,0.1296995052935146,790.57
2024-02-28 07:50:00,0.14141682465928804,0.9941139585542556,0.46780455092907375,0.6924493068575507,0.1395744923602129,974.22
2024-02-28 08:00:00,0.09493129417722501,0.994147163234945,0.4741742560083717,0.6749193244050806,0.12031648464065835,661.47
2024-02-28 08:10:00,0.09241099433181196,0.9942233386788796,0.47855482511553804,0.6639893353460107,0.11649421053553717,654.85
2024-02-28 08:20:00,0.11649385952131448,0.9941520462762228,0.5101575022458094,0.6139993853860006,0.26242811550996514,3066.48
2024-02-28 08:30:00,0.10501249355887723,0.9941120053377444,0.5977018348619856,0.5045794949154205,0.4303983295024958,9427.42
2024-02-28 08:40:00,0.19014262167060705,0.994032900069043,0.6595438487371348,0.42697957259302044,0.5242114114861814,12417.35
2024-02-28 08:50:00,0.20750468727234142,0.9939498883673192,0.6793234592465336,0.39918960041081036,0.5560922145278122,12839.48
2024-02-28 09:00:00,0.05124609685673209,0.9939244965526742,0.703885936026002,0.3848796147351204,0.554210255429064,13611.099999999999
2024-02-28 09:10:00,0.07532896204623461,0.9938580871912953,0.7417912687084208,0.34977964987022037,0.5897427399411885,14798.15
2024-02-28 09:20:00,0.12937539206453677,0.9938053503454944,0.7589559476589501,0.3297596699102403,0.5953953724446388,14785.26
2024-02-28 09:30:00,0.056006663231401195,0.9936949936126147,0.7934417544566933,0.30891969077108034,0.6507213993383137,15876.35
2024-02-28 09:40:00,0.1512179907247832,0.9936022158283352,0.8019123447200405,0.29577970392422026,0.6921903958947899,16219.84
2024-02-28 09:50:00,0.12909535874837977,0.9935397128999786,0.8157245473130444,0.2861897135238103,0.7484582254513219,16546.27
2024-02-28 10:00:00,0.11705392615362849,0.9933365783828194,0.8321069817801512,0.2681097316218903,0.831822922486094,17144.08
2024-02-28 10:10:00,0.10697272677197629,0.9931686017628607,0.8455392370526357,0.26336973636663025,0.8796721460207241,16981.6
2024-02-28 10:20:00,0.17082032285577364,0.9930016017511578,0.8471484257042479,0.26456973516543025,0.9652349439592508,17396.6
2024-02-28 10:30:00,0.20470435411077137,0.9928629233788664,0.8408010704673333,0.26287973685712024,0.9999989999990537,17293.1
2024-02-28 10:40:00,0.24642931821816527,0.992678344418563,0.7581513533331442,0.3177296819522703,0.4290213457950514,7036.76
2024-02-28 10:50:00,0.2147855534924236,0.9924800929426817,0.6189341851263122,0.43968955987031044,0.08055160736522249,260.58
2024-02-28 11:00:00,0.08765042795714287,0.9922505900026221,0.5845154278557194,0.4887295107812705,0.07365763457968702,223.75
2024-02-28 11:10:00,0.11229335977895939,0.9920054613304732,0.5870409600450552,0.4961795033238205,0.06892393732198479,197.24
2024-02-28 11:20:00,0.11929419268288453,0.9917281045858903,0.5810288524438932,0.5031394963568605,0.0685738775648326,183.05
2024-02-28 11:30:00,0.06832812914230946,0.9915474320586093,0.5825933414107384,0.5093294901606705,0.07371834629486664,201.0
2024-02-28 11:40:00,0.16577972316494755,0.9912866776543713,0.5823698429869033,0.5099594895300404,0.06030804897424127,154.59
2024-02-28 11:50:00,0.45869457186517576,0.9911284671169686,0.5651828141939905,0.5293194701506806,0.06613922141491367,177.7
2024-02-28 12:00:00,0.4315313401979462,0.9908970109603976,0.5575168182564495,0.5400194594399805,0.06489508065477124,176.03
2024-02-28 12:10:00,0.3830855765027842,0.9906880167937051,0.5559299794472209,0.5449494545050506,0.054292395041549674,136.25
2024-02-28 12:20:00,0.25623048428366046,0.9904741395857345,0.5657415602535781,0.5321194673478805,0.056458962183937145,137.28
2024-02-28 12:30:00,0.16605975648110455,0.9903149524400762,0.5610033936682758,0.5362294632337705,0.07435379936484302,213.47
2024-02-28 12:40:00,0.13413595843920587,0.9901225606137282,0.5714184202189876,0.5338294656361706,0.07795924456416924,212.88
2024-02-28 12:50:00,0.09521132749338203,0.9899868120662035,0.5709714233713175,0.5370394624229605,0.06148438221331587,139.32
2024-02-28 13:00:00,0.09045076111871293,0.9898403208278675,0.5539408434750892,0.5664194330135806,0.04541474714512697,88.05
2024-02-28 13:10:00,0.08793046127329987,0.9895864026814185,0.5550583355942643,0.5639394354960606,0.04197011182937686,73.18
2024-02-28 13:20:00,0.3853258430320402,0.9894428412678493,0.5440175134568145,0.5762094232137907,0.03959302631789768,60.67
2024-02-28 13:30:00,0.373284410437289,0.9893529933083366,0.5283279241035963,0.6043593950356406,0.03209511530160403,43.21
2024-02-28 13:40:00,0.3368800793368782,0.9892260342351121,0.5287078714241158,0.6102393891497606,0.05410709043604744,106.07
2024-02-28 13:50:00,0.36292317773947974,0.9890766131720095,0.5337142361180202,0.6052893941047106,0.06008964006900186,136.98
2024-02-28 14:00:00,0.3346398128076221,0.9889594201813405,0.5329096417922141,0.6059993933940006,0.05467555909843903,111.33
2024-02-28 14:10:00,0.23410785230725698,0.988878361696128,0.532507344629311,0.6087793906112205,0.047775275776200304,87.98
2024-02-28 14:20:00,0.15401832388635328,0.9888139055512603,0.5292666174837034,0.6167593826232406,0.03141076739852054,40.76
2024-02-28 14:30:00,0.27331251656923783,0.9887465195816258,0.5213324234375603,0.6274893718825106,0.024188012812423023,24.81
2024-02-28 14:40:00,0.12433479237371065,0.9885931920855007,0.5161472600045879,0.6398293595301706,0.02083170608836948,18.96
2024-02-28 14:50:00,0.17082032285577364,0.9885043207342435,0.5156332136297673,0.6412893580687106,0.022830348619143594,22.58
2024-02-28 15:00:00,0.06580782929689641,0.9884633031875094,0.5123030871146256,0.6481793511718207,0.019779946817468474,16.91
2024-02-28 15:10:00,0.08541016142788682,0.9885052973424991,0.5130853315980481,0.6448493545051507,0.016407092674083603,11.47
2024-02-28 15:20:00,0.09689152739032407,0.9885150634250549,0.5112079448378339,0.6501993491498007,0.014495946160448499,9.24
2024-02-28 15:30:00,0.15849885694486537,0.9885970985185231,0.5052628867638226,0.6630593362769406,0.009742532023451544,4.4
2024-02-28 15:40:00,0.17558088923044274,0.9886722973542023,0.4997648255374812,0.6683093310216907,0.005737337503606577,1.72
2024-02-28 15:50:00,0.11957422599904154,0.9888070692934712,0.49699344508192694,0.6731493261768506,0.003757626582942231,0.74
2024-02-28 16:00:00,0.0705683956715655,0.9888441804071831,0.49384211730585315,0.6831093162068906,0.003325577154020292,0.62
2024-02-28 16:10:00,0.12965542538069377,0.9889828587794744,0.49207647975755653,0.6910293082789707,0.0035140039141133444,0.62
2024-02-28 16:20:00,0.0607672296060703,0.9891137242857211,0.4901096936278084,0.6977093015922907,0.003539227138777337,0.67
2024-02-28 16:30:00,0.0,0.9892846307304464,0.4857738242054091,0.7340992651659007,0.0033468645716849517,0.65
2024-02-28 16:40:00,0.058526963076814244,0.9894457710926161,0.47091117902038043,0.7863992128136007,0.0038388215244525028,0.8400000000000001
2024-02-28 16:50:00,0.1632594233195345,0.9895268295778287,0.4587081650789886,0.8210091781689908,0.0034036120966416763,0.65
2024-02-28 17:00:00,0.12181449252829758,0.9896664845583757,0.44950003001698585,0.8450591540949408,0.004516092543796808,1.03
2024-02-28 17:10:00,0.12965542538069377,0.9898569231682123,0.44415841768732894,0.8587891403512108,0.00317497576984871,0.62
2024-02-28 17:20:00,0.10221216039730718,0.9899633734680698,0.44237043029664885,0.8623791367576208,0.0021153354238745235,0.42000000000000004
2024-02-28 17:30:00,0.1509379574086262,0.9900004845817817,0.43980019842254614,0.8636391354963608,0.0012386249536986483,0.2
2024-02-28 17:40:00,0.09997189386805112,0.9900961921908278,0.438280409140468,0.8642091349257909,0.0007300827373016971,0.09
2024-02-28 17:50:00,0.0,0.9902612389860195,0.4406047927483522,0.8601991389398009,0.00032876287841300913,0.0
2024-02-28 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 18:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 18:20:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 18:40:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 18:50:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 19:20:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 19:40:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 19:50:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 20:20:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 20:40:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 20:50:00,0.0,0.0,0.0,0.0,0.0,0.0
