DateTime,WindSpeed,Pressure,Temperature,Humidity,Sunlight,Power
2024-03-01 17:10:00,0.011980158606717728,0.6952469753744469,0.19490349585366096,0.6563993429436006,0.0038804732327906836,4.241895039478891e-05
2024-03-01 17:20:00,0.04323873336217662,0.9931670147784246,0.2784006567285088,0.9401190589398809,0.0038666822749126033,3.2992516973724705e-05
2024-03-01 17:30:00,0.0071605545695324355,0.9932333921163914,0.2769298875535061,0.944769054285231,0.0024704581853556944,1.1521196403522913e-05
2024-03-01 17:40:00,0.0312585747554589,0.9932548671374984,0.27735517020651895,0.950849048199151,0.0014181418618988586,6.807979692990812e-06
2024-03-01 17:50:00,0.002340950532347142,0.993341743359249,0.2775323713119409,0.956199042843801,0.0006227330807360991,1.0473814912293558e-06
2024-03-01 18:00:00,0.0,0.49669771545600805,0.13862442477163286,0.4792195203007805,0.00012596137820540225,0.0
2024-03-01 18:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01 18:20:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01 18:40:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01 18:50:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01 19:20:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01 19:40:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01 19:50:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01 20:20:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01 20:40:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01 20:50:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01 21:20:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01 21:40:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01 21:50:00,0.0,0.0,0.0,0.0,0.0,0.0
